	1.130	0.100	-0.130	-0.510	-0.130	-0.360	-0.430	-0.220	0.250	-0.220	-0.240	0.520	0.170000	0.050
	1.070	0.000	-0.070	-0.350	-0.260	-0.390	-0.530	-0.010	0.090	-0.170	-0.450	0.440	0.500000	0.110
	0.880	-0.180	-0.180	-0.180	0.030	-0.140	0.010	-0.280	0.050	-0.010	-0.160	0.110	-0.180000	0.180
	0.380	-0.290	-0.100	0.130	0.080	0.190	-0.180	-0.140	0.020	0.010	0.130	-0.050	-0.270000	-0.120
	0.380	-0.170	-0.330	0.130	0.130	-0.100	-0.010	-0.080	-0.060	-0.060	-0.060	-0.010	0.040000	-0.120
	0.380	0.260	-0.090	-0.030	0.140	0.180	0.070	0.030	-0.140	-0.060	-0.010	-0.330	-0.270000	-0.150
	0.140	0.290	0.030	0.280	-0.400	-0.570	-0.340	0.030	0.230	-0.420	-0.020	0.470	0.440000	0.310
	1.060	0.110	0.470	-0.430	-0.550	0.190	0.140	0.120	-0.170	-0.380	-0.030	0.020	-0.310000	-0.230
	-0.790	0.210	0.200	0.250	0.030	0.370	0.060	0.270	-0.130	0.120	-0.030	-0.130	-0.510000	0.080
	1.190	0.170	0.010	0.320	0.180	-0.520	-0.250	-0.060	-0.180	-0.220	0.020	-0.090	-0.330000	-0.240
	-0.950	0.170	0.080	0.130	0.300	-0.125	-0.070	0.330	0.260	0.220	0.110	-0.070	-0.320000	-0.280
	0.260	0.170	-0.080	0.290	0.170	0.270	0.070	0.000	-0.140	-0.050	-0.160	-0.250	-0.190000	-0.370
	0.400	-0.250	-0.470	-0.400	-0.540	-0.540	-0.400	0.050	0.660	0.290	-0.270	0.780	0.320000	0.360
	0.100	1.340	-0.010	-0.210	-0.190	0.150	-0.140	0.040	-0.100	0.075	-0.215	0.275	-0.270000	-0.190
	0.580	-0.190	-0.320	0.150	0.150	-0.140	0.290	-0.140	0.540	-0.140	-0.160	-0.230	-0.500000	0.130
	0.640	0.170	0.300	0.200	0.100	0.100	0.190	-0.280	-0.430	-0.430	0.090	-0.130	-0.540000	0.030
	-1.060	-0.270	-0.100	-0.070	-0.330	-0.510	-0.340	0.510	0.290	0.360	0.110	0.510	0.510000	0.410
	0.190	-0.270	-0.430	-0.120	-0.070	0.210	-0.010	0.240	0.040	0.010	-0.160	-0.090	0.340000	0.110
	0.380	0.100	0.220	0.080	0.130	0.300	-0.120	0.060	-0.160	0.025	-0.190	-0.100	-0.380000	-0.080
	-0.060	-0.060	0.120	0.340	0.070	-0.060	-0.120	0.080	-0.070	0.040	-0.100	-0.160	-0.160000	0.140
	0.120	-0.180	-0.080	-0.180	0.100	0.080	0.150	0.150	0.050	-0.310	0.010	0.010	0.030000	0.030
	-0.030	0.360	-0.040	0.410	0.150	0.040	-0.410	0.190	-0.450	-0.010	0.060	-0.080	-0.260000	0.070
	-0.450	-0.310	-0.260	-0.740	-0.060	0.090	-0.370	0.380	0.350	0.450	0.130	0.270	0.310000	0.190
	0.120	-0.270	0.030	0.360	1.090	0.410	0.150	0.010	-0.220	-0.010	-0.090	-0.550	-0.550000	-0.490
	1.310	0.050	-0.170	0.230	-0.250	-0.760	-0.060	-0.220	0.360	-0.170	-0.460	-0.060	0.210000	-0.010
	0.340	0.030	-0.120	-0.030	0.330	-0.230	-0.080	0.200	-0.080	0.080	-0.120	-0.140	0.120000	-0.300
	-0.030	-0.030	-0.220	0.060	-0.030	-0.310	0.010	0.220	0.460	0.240	-0.420	0.210	-0.260000	0.100 
